student_id,term,week,date,attendance_rate
S2163,Term2,7,2024-05-15,92.7159178568
S2163,Term2,8,2024-05-22,85.33559852774351
S2163,Term2,9,2024-05-29,69.26627413855628
S2163,Term2,10,2024-06-05,95.56256967549012
S2163,Term2,11,2024-06-12,100.0
S2163,Term2,12,2024-06-19,91.68155136193337
S2163,Term3,1,2024-06-26,98.20514130708237
S2163,Term3,2,2024-07-03,100.0
S2163,Term3,3,2024-07-10,75.03685419135938
S2163,Term3,4,2024-07-17,62.70914265799699
S2163,Term3,5,2024-07-24,92.88239275971402
S2163,Term3,6,2024-07-31,82.02866156270258
S2163,Term3,7,2024-08-07,68.50991857154148
S2163,Term3,8,2024-08-14,84.06196076637048
S2163,Term3,9,2024-08-21,93.73056848548744
S2163,Term3,10,2024-08-28,83.21234002282768
S2163,Term3,11,2024-09-04,75.55806843117955
S2163,Term3,12,2024-09-11,82.31791527644188
S2164,Term1,1,2024-01-10,84.76628241638386
S2164,Term1,2,2024-01-17,61.84621284848701
S2164,Term1,3,2024-01-24,83.28670056195168
S2164,Term1,4,2024-01-31,68.8679143342613
S2164,Term1,5,2024-02-07,92.90831142425316
S2164,Term1,6,2024-02-14,66.26748909295867
S2164,Term1,7,2024-02-21,97.15230645461124
S2164,Term1,8,2024-02-28,80.09001916943271
S2164,Term1,9,2024-03-06,78.48429151873586
S2164,Term1,10,2024-03-13,88.53345516762366
S2164,Term1,11,2024-03-20,74.6075866573193
S2164,Term1,12,2024-03-27,88.34494904956077
S2164,Term2,1,2024-04-03,76.21469470373955
S2164,Term2,2,2024-04-10,78.31918585210276
S2164,Term2,3,2024-04-17,89.86425003194962
S2164,Term2,4,2024-04-24,71.33703119518741
S2164,Term2,5,2024-05-01,69.82795237885172
S2164,Term2,6,2024-05-08,87.9787060889241
S2164,Term2,7,2024-05-15,84.67720177012738
S2164,Term2,8,2024-05-22,87.02431293771271
S2164,Term2,9,2024-05-29,88.93167084065705
S2164,Term2,10,2024-06-05,85.68850664568377
S2164,Term2,11,2024-06-12,92.29711148760482
S2164,Term2,12,2024-06-19,86.1692354437439
S2164,Term3,1,2024-06-26,60.912353203896366
S2164,Term3,2,2024-07-03,64.02538486405774
S2164,Term3,3,2024-07-10,100.0
S2164,Term3,4,2024-07-17,85.00086240470635
S2164,Term3,5,2024-07-24,96.40289982060516
S2164,Term3,6,2024-07-31,80.85155313247509
S2164,Term3,7,2024-08-07,84.30381886727284
S2164,Term3,8,2024-08-14,79.55962414874988
S2164,Term3,9,2024-08-21,100.0
S2164,Term3,10,2024-08-28,88.0389090683697
S2164,Term3,11,2024-09-04,78.58170513392562
S2164,Term3,12,2024-09-11,65.18152343883771
S2165,Term1,1,2024-01-10,100.0
S2165,Term1,2,2024-01-17,83.04065937726035
S2165,Term1,3,2024-01-24,93.93074943473917
S2165,Term1,4,2024-01-31,95.27196748367855
S2165,Term1,5,2024-02-07,79.44603371883555
S2165,Term1,6,2024-02-14,93.06943330463388
S2165,Term1,7,2024-02-21,77.75034055898058
S2165,Term1,8,2024-02-28,73.11488365552701
S2165,Term1,9,2024-03-06,98.97357631014654
S2165,Term1,10,2024-03-13,83.10172744213361
S2165,Term1,11,2024-03-20,91.22215400323186
S2165,Term1,12,2024-03-27,89.93105192658125
S2165,Term2,1,2024-04-03,92.65518352066347
S2165,Term2,2,2024-04-10,66.3215567895805
S2165,Term2,3,2024-04-17,77.97651362420356
S2165,Term2,4,2024-04-24,81.1062981100429
S2165,Term2,5,2024-05-01,75.02225592518211
S2165,Term2,6,2024-05-08,90.14808217619665
S2165,Term2,7,2024-05-15,99.24271693115077
S2165,Term2,8,2024-05-22,100.0
S2165,Term2,9,2024-05-29,80.92954281748139
S2165,Term2,10,2024-06-05,88.50359034949489
S2165,Term2,11,2024-06-12,90.34772205388118
S2165,Term2,12,2024-06-19,92.45507313044236
S2165,Term3,1,2024-06-26,74.46237912312827
S2165,Term3,2,2024-07-03,100.0
S2165,Term3,3,2024-07-10,96.11824221215734
S2165,Term3,4,2024-07-17,96.4317921243093
S2165,Term3,5,2024-07-24,99.44152068280476
S2165,Term3,6,2024-07-31,91.40963130719182
S2165,Term3,7,2024-08-07,72.67223892338833
S2165,Term3,8,2024-08-14,83.33232722133872
S2165,Term3,9,2024-08-21,65.18735925925702
S2165,Term3,10,2024-08-28,89.98087011638901
S2165,Term3,11,2024-09-04,82.96943610201345
S2165,Term3,12,2024-09-11,84.51373139767682
S2166,Term1,1,2024-01-10,99.4480135610278
S2166,Term1,2,2024-01-17,79.51607153732249
S2166,Term1,3,2024-01-24,81.97452209473508
S2166,Term1,4,2024-01-31,85.2636795515586
S2166,Term1,5,2024-02-07,62.920093007036414
S2166,Term1,6,2024-02-14,81.80723613085596
S2166,Term1,7,2024-02-21,55.1704610525658
S2166,Term1,8,2024-02-28,77.97374125725113
S2166,Term1,9,2024-03-06,95.26226864071393
S2166,Term1,10,2024-03-13,90.36719869901283
S2166,Term1,11,2024-03-20,77.86215627455108
S2166,Term1,12,2024-03-27,85.48957861868575
S2166,Term2,1,2024-04-03,72.10012519443514
S2166,Term2,2,2024-04-10,84.97187916220575
S2166,Term2,3,2024-04-17,100.0
S2166,Term2,4,2024-04-24,100.0
S2166,Term2,5,2024-05-01,85.63146556020713
S2166,Term2,6,2024-05-08,86.92172997898449
S2166,Term2,7,2024-05-15,73.24521622438539
S2166,Term2,8,2024-05-22,75.37853070458739
S2166,Term2,9,2024-05-29,89.34621186525632
S2166,Term2,10,2024-06-05,78.70128921236218
S2166,Term2,11,2024-06-12,95.84979513821898
S2166,Term2,12,2024-06-19,100.0
S2166,Term3,1,2024-06-26,88.99144941737246
S2166,Term3,2,2024-07-03,86.22084647007912
S2166,Term3,3,2024-07-10,64.83064450107219
S2166,Term3,4,2024-07-17,93.9713229432646
S2166,Term3,5,2024-07-24,71.2759443815313
S2166,Term3,6,2024-07-31,79.98389045639897
S2166,Term3,7,2024-08-07,96.51491070862161
S2166,Term3,8,2024-08-14,97.35709797170838
S2166,Term3,9,2024-08-21,79.40190967179859
S2166,Term3,10,2024-08-28,80.09301358096016
S2166,Term3,11,2024-09-04,76.60817352091993
S2166,Term3,12,2024-09-11,70.62575505608908
S2167,Term1,1,2024-01-10,77.3824542147491
S2167,Term1,2,2024-01-17,65.64243977302374
S2167,Term1,3,2024-01-24,93.19675097809917
S2167,Term1,4,2024-01-31,89.73428326194251
S2167,Term1,5,2024-02-07,91.72635141844616
S2167,Term1,6,2024-02-14,73.54715139309829
S2167,Term1,7,2024-02-21,70.65915323781932
S2167,Term1,8,2024-02-28,85.64217129176272
S2167,Term1,9,2024-03-06,85.7692307794027
S2167,Term1,10,2024-03-13,83.23276206984465
S2167,Term1,11,2024-03-20,81.52620076974581
S2167,Term1,12,2024-03-27,100.0
S2167,Term2,1,2024-04-03,90.11230014151575
S2167,Term2,2,2024-04-10,100.0
S2167,Term2,3,2024-04-17,100.0
S2167,Term2,4,2024-04-24,100.0
S2167,Term2,5,2024-05-01,72.10644680372798
S2167,Term2,6,2024-05-08,92.11805189197636
S2167,Term2,7,2024-05-15,79.81881413207952
S2167,Term2,8,2024-05-22,65.0393594636856
S2167,Term2,9,2024-05-29,100.0
S2167,Term2,10,2024-06-05,81.47568969153245
S2167,Term2,11,2024-06-12,72.3387804367998
S2167,Term2,12,2024-06-19,80.02523364101567
S2167,Term3,1,2024-06-26,75.44531052671417
S2167,Term3,2,2024-07-03,76.6756243886
S2167,Term3,3,2024-07-10,82.3407593178082
S2167,Term3,4,2024-07-17,100.0
S2167,Term3,5,2024-07-24,77.00419340146449
S2167,Term3,6,2024-07-31,100.0
S2167,Term3,7,2024-08-07,95.18604155175426
S2167,Term3,8,2024-08-14,89.75525876303303
S2167,Term3,9,2024-08-21,93.9774403870225
S2167,Term3,10,2024-08-28,85.1638679660495
S2167,Term3,11,2024-09-04,100.0
S2167,Term3,12,2024-09-11,91.8037631592052
S2168,Term1,1,2024-01-10,65.02400817969385
S2168,Term1,2,2024-01-17,88.55502318267958
S2168,Term1,3,2024-01-24,94.40767771591138
S2168,Term1,4,2024-01-31,81.5319853767854
S2168,Term1,5,2024-02-07,86.51507047256719
S2168,Term1,6,2024-02-14,77.64570406390712
S2168,Term1,7,2024-02-21,68.46849212723728
S2168,Term1,8,2024-02-28,66.39547754882511
S2168,Term1,9,2024-03-06,66.55518415517363
S2168,Term1,10,2024-03-13,93.02853690964639
S2168,Term1,11,2024-03-20,55.11661949948406
S2168,Term1,12,2024-03-27,77.00224087643822
S2168,Term2,1,2024-04-03,75.81216057705547
S2168,Term2,2,2024-04-10,81.61408556815043
S2168,Term2,3,2024-04-17,62.72282140076557
S2168,Term2,4,2024-04-24,89.84665713688743
S2168,Term2,5,2024-05-01,69.72206327008121
S2168,Term2,6,2024-05-08,98.58886648851123
S2168,Term2,7,2024-05-15,77.53881174893401
S2168,Term2,8,2024-05-22,83.85264371905696
S2168,Term2,9,2024-05-29,85.04528627866247
S2168,Term2,10,2024-06-05,87.93089263432687
S2168,Term2,11,2024-06-12,85.4441725299537
S2168,Term2,12,2024-06-19,79.87467341520842
S2168,Term3,1,2024-06-26,89.11658236832852
S2168,Term3,2,2024-07-03,90.59376556593945
S2168,Term3,3,2024-07-10,75.81838399468455
S2168,Term3,4,2024-07-17,90.11641382768269
S2168,Term3,5,2024-07-24,99.30064362882035
S2168,Term3,6,2024-07-31,93.47073035325462
S2168,Term3,7,2024-08-07,96.18850289976625
S2168,Term3,8,2024-08-14,87.06305018688934
S2168,Term3,9,2024-08-21,73.76619464710146
S2168,Term3,10,2024-08-28,75.28426648355625
S2168,Term3,11,2024-09-04,88.83865561425294
S2168,Term3,12,2024-09-11,96.31316470182773
S2169,Term1,1,2024-01-10,100.0
S2169,Term1,2,2024-01-17,96.78186333326325
S2169,Term1,3,2024-01-24,70.95477091002998
S2169,Term1,4,2024-01-31,75.7927291316802
S2169,Term1,5,2024-02-07,100.0
S2169,Term1,6,2024-02-14,82.42733281627866
S2169,Term1,7,2024-02-21,85.57017561713546
S2169,Term1,8,2024-02-28,73.47499695508925
S2169,Term1,9,2024-03-06,100.0
S2169,Term1,10,2024-03-13,91.0039984878475
S2169,Term1,11,2024-03-20,75.70478382537627
S2169,Term1,12,2024-03-27,73.07409653371275
S2169,Term2,1,2024-04-03,88.68644735077447
S2169,Term2,2,2024-04-10,85.53047409856543
S2169,Term2,3,2024-04-17,94.98532260665353
S2169,Term2,4,2024-04-24,91.5636216775264
S2169,Term2,5,2024-05-01,81.82623581477652
S2169,Term2,6,2024-05-08,78.4743808544636
S2169,Term2,7,2024-05-15,83.08069422041399
S2169,Term2,8,2024-05-22,78.39182984011885
S2169,Term2,9,2024-05-29,83.43765360634286
S2169,Term2,10,2024-06-05,85.19729114343258
S2169,Term2,11,2024-06-12,74.22482927943932
S2169,Term2,12,2024-06-19,92.56815834517457
S2169,Term3,1,2024-06-26,80.55486742636396
S2169,Term3,2,2024-07-03,74.89738779657588
S2169,Term3,3,2024-07-10,80.78071086061759
S2169,Term3,4,2024-07-17,87.90709787944344
S2169,Term3,5,2024-07-24,85.99645839775964
S2169,Term3,6,2024-07-31,90.06541737885354
S2169,Term3,7,2024-08-07,95.78015350090635
S2169,Term3,8,2024-08-14,100.0
S2169,Term3,9,2024-08-21,88.42583395225664
S2169,Term3,10,2024-08-28,72.16717135317404
S2169,Term3,11,2024-09-04,81.77067036963639
S2169,Term3,12,2024-09-11,72.9481793874039
S2170,Term1,1,2024-01-10,100.0
S2170,Term1,2,2024-01-17,100.0
S2170,Term1,3,2024-01-24,92.80373436995612
S2170,Term1,4,2024-01-31,95.30150611166837
S2170,Term1,5,2024-02-07,88.01131831883991
S2170,Term1,6,2024-02-14,89.39267098552949
S2170,Term1,7,2024-02-21,65.83054938005053
S2170,Term1,8,2024-02-28,84.11281161691707
S2170,Term1,9,2024-03-06,74.42616325184488
S2170,Term1,10,2024-03-13,88.37627845046045
S2170,Term1,11,2024-03-20,84.2846818553376
S2170,Term1,12,2024-03-27,100.0
S2170,Term2,1,2024-04-03,95.9995322646741
S2170,Term2,2,2024-04-10,88.41414379025974
S2170,Term2,3,2024-04-17,81.79672375432449
S2170,Term2,4,2024-04-24,100.0
S2170,Term2,5,2024-05-01,84.64054424648164
S2170,Term2,6,2024-05-08,88.98008753962333
S2170,Term2,7,2024-05-15,85.50699525312201
S2170,Term2,8,2024-05-22,80.15015313151213
S2170,Term2,9,2024-05-29,85.43807466862624
S2170,Term2,10,2024-06-05,61.45639779186021
S2170,Term2,11,2024-06-12,66.42752318510576
S2170,Term2,12,2024-06-19,89.19556650003553
S2170,Term3,1,2024-06-26,100.0
S2170,Term3,2,2024-07-03,89.17865324973002
S2170,Term3,3,2024-07-10,76.35557374124015
S2170,Term3,4,2024-07-17,67.68575495119197
S2170,Term3,5,2024-07-24,94.41432712570766
S2170,Term3,6,2024-07-31,78.19365818781878
S2170,Term3,7,2024-08-07,92.71882502263072
S2170,Term3,8,2024-08-14,89.67838189678861
S2170,Term3,9,2024-08-21,90.73960470705627
S2170,Term3,10,2024-08-28,85.40322048824267
S2170,Term3,11,2024-09-04,89.6037326196357
S2170,Term3,12,2024-09-11,83.56654718492398
S2171,Term1,1,2024-01-10,77.37632158758156
S2171,Term1,2,2024-01-17,73.43801127380738
S2171,Term1,3,2024-01-24,56.37989442434826
S2171,Term1,4,2024-01-31,82.82668525114589
S2171,Term1,5,2024-02-07,100.0
S2171,Term1,6,2024-02-14,93.76096111045118
S2171,Term1,7,2024-02-21,87.7325094217115
S2171,Term1,8,2024-02-28,76.19194006853019
S2171,Term1,9,2024-03-06,96.96807070910893
S2171,Term1,10,2024-03-13,83.56828825836371
S2171,Term1,11,2024-03-20,100.0
S2171,Term1,12,2024-03-27,73.22695284046382
S2171,Term2,1,2024-04-03,76.00036566432813
S2171,Term2,2,2024-04-10,74.83276066936446
S2171,Term2,3,2024-04-17,67.21457955479184
S2171,Term2,4,2024-04-24,73.75546377769885
S2171,Term2,5,2024-05-01,86.23859511719101
S2171,Term2,6,2024-05-08,76.45358770179247
S2171,Term2,7,2024-05-15,40.0
S2171,Term2,8,2024-05-22,97.89127956904146
S2171,Term2,9,2024-05-29,64.79087524783114
S2171,Term2,10,2024-06-05,92.07073941863965
S2171,Term2,11,2024-06-12,85.37457507603477
S2171,Term2,12,2024-06-19,100.0
S2171,Term3,1,2024-06-26,96.96348977827144
S2171,Term3,2,2024-07-03,78.94474485418031
S2171,Term3,3,2024-07-10,76.57523725173625
S2171,Term3,4,2024-07-17,100.0
S2171,Term3,5,2024-07-24,67.28954683478307
S2171,Term3,6,2024-07-31,87.2905592310245
S2171,Term3,7,2024-08-07,83.42655444100393
S2171,Term3,8,2024-08-14,80.88128717554389
S2171,Term3,9,2024-08-21,89.2421678133811
S2171,Term3,10,2024-08-28,87.27471832610411
S2171,Term3,11,2024-09-04,90.48880891350093
S2171,Term3,12,2024-09-11,86.66770782835941
S2172,Term1,1,2024-01-10,90.01217686020698
S2172,Term1,2,2024-01-17,86.12038231517914
S2172,Term1,3,2024-01-24,77.08687735340422
S2172,Term1,4,2024-01-31,85.04801512283915
S2172,Term1,5,2024-02-07,76.42736128355176
S2172,Term1,6,2024-02-14,75.63548074322979
S2172,Term1,7,2024-02-21,80.96619996738698
S2172,Term1,8,2024-02-28,83.56692207116988
S2172,Term1,9,2024-03-06,85.42270367617373
S2172,Term1,10,2024-03-13,95.99654592835996
S2172,Term1,11,2024-03-20,79.01843100950988
S2172,Term1,12,2024-03-27,87.36222311769785
S2172,Term2,1,2024-04-03,86.41633256732582
S2172,Term2,2,2024-04-10,77.69646055040722
S2172,Term2,3,2024-04-17,85.88488943447854
S2172,Term2,4,2024-04-24,97.03265698212776
S2172,Term2,5,2024-05-01,87.2380746026008
S2172,Term2,6,2024-05-08,87.71900714832769
S2172,Term2,7,2024-05-15,76.53606002868798
S2172,Term2,8,2024-05-22,100.0
S2172,Term2,9,2024-05-29,77.21972355612999
S2172,Term2,10,2024-06-05,64.98659847343026
S2172,Term2,11,2024-06-12,95.32220944261692
S2172,Term2,12,2024-06-19,83.62219552421888
S2172,Term3,1,2024-06-26,81.3634981486351
S2172,Term3,2,2024-07-03,78.45335463506167
S2172,Term3,3,2024-07-10,100.0
S2172,Term3,4,2024-07-17,89.25508334325619
S2172,Term3,5,2024-07-24,91.59701465974102
S2172,Term3,6,2024-07-31,86.9513874829872
S2172,Term3,7,2024-08-07,88.24059536134236
S2172,Term3,8,2024-08-14,100.0
S2172,Term3,9,2024-08-21,81.98974406526766
S2172,Term3,10,2024-08-28,67.51674945375125
S2172,Term3,11,2024-09-04,95.41665585073332
S2172,Term3,12,2024-09-11,90.96041934690871
S2173,Term1,1,2024-01-10,86.29575775462051
S2173,Term1,2,2024-01-17,90.64903889857344
S2173,Term1,3,2024-01-24,80.55106935646991
S2173,Term1,4,2024-01-31,85.24831099425111
S2173,Term1,5,2024-02-07,83.41959695368108
S2173,Term1,6,2024-02-14,77.902140915149
S2173,Term1,7,2024-02-21,99.27007339726003
S2173,Term1,8,2024-02-28,68.0528964709864
S2173,Term1,9,2024-03-06,100.0
S2173,Term1,10,2024-03-13,95.5283465104777
S2173,Term1,11,2024-03-20,63.66429358357179
S2173,Term1,12,2024-03-27,82.31000404610884
S2173,Term2,1,2024-04-03,82.97744900915731
S2173,Term2,2,2024-04-10,89.70263954730535
S2173,Term2,3,2024-04-17,73.12746075112335
S2173,Term2,4,2024-04-24,85.3843041204186
S2173,Term2,5,2024-05-01,83.54656722252824
S2173,Term2,6,2024-05-08,76.14857964911873
S2173,Term2,7,2024-05-15,74.47897322234522
S2173,Term2,8,2024-05-22,96.02565576042828
S2173,Term2,9,2024-05-29,64.64100951948888
S2173,Term2,10,2024-06-05,90.73454723315261
S2173,Term2,11,2024-06-12,94.57012368253748
S2173,Term2,12,2024-06-19,82.37729993993901
S2173,Term3,1,2024-06-26,85.62847407669996
S2173,Term3,2,2024-07-03,98.96193999636857
S2173,Term3,3,2024-07-10,76.54178187131131
S2173,Term3,4,2024-07-17,77.78017085333052
S2173,Term3,5,2024-07-24,79.0541958268083
S2173,Term3,6,2024-07-31,98.98390719067937
S2173,Term3,7,2024-08-07,100.0
S2173,Term3,8,2024-08-14,68.24931718643657
S2173,Term3,9,2024-08-21,97.07488896773964
S2173,Term3,10,2024-08-28,94.82689967616741
S2173,Term3,11,2024-09-04,100.0
S2173,Term3,12,2024-09-11,89.62129638551656
S2174,Term1,1,2024-01-10,84.46887855665707
S2174,Term1,2,2024-01-17,98.74260023885991
S2174,Term1,3,2024-01-24,93.38684549802119
S2174,Term1,4,2024-01-31,100.0
S2174,Term1,5,2024-02-07,96.50449413954193
S2174,Term1,6,2024-02-14,86.84257571708699
S2174,Term1,7,2024-02-21,70.91074743548594
S2174,Term1,8,2024-02-28,78.02899387367057
S2174,Term1,9,2024-03-06,67.76854026366381
S2174,Term1,10,2024-03-13,82.41925556726964
S2174,Term1,11,2024-03-20,96.11281111879414
S2174,Term1,12,2024-03-27,84.95594693823381
S2174,Term2,1,2024-04-03,97.26070322512086
S2174,Term2,2,2024-04-10,89.05088480126815
S2174,Term2,3,2024-04-17,80.16289252295188
S2174,Term2,4,2024-04-24,86.05150186203957
S2174,Term2,5,2024-05-01,90.66516029266116
S2174,Term2,6,2024-05-08,86.67068078156339
S2174,Term2,7,2024-05-15,86.80821074622297
S2174,Term2,8,2024-05-22,75.77139870895952
S2174,Term2,9,2024-05-29,79.8042848170934
S2174,Term2,10,2024-06-05,100.0
S2174,Term2,11,2024-06-12,99.74159788508251
S2174,Term2,12,2024-06-19,67.3139092382834
S2174,Term3,1,2024-06-26,56.59637250992366
S2174,Term3,2,2024-07-03,85.91430905738467
S2174,Term3,3,2024-07-10,95.72167473311188
S2174,Term3,4,2024-07-17,78.76069795093352
S2174,Term3,5,2024-07-24,97.25990473837525
S2174,Term3,6,2024-07-31,85.71585478008501
S2174,Term3,7,2024-08-07,83.0432646432763
S2174,Term3,8,2024-08-14,94.07338211410217
S2174,Term3,9,2024-08-21,78.61749048517277
S2174,Term3,10,2024-08-28,81.55952413835617
S2174,Term3,11,2024-09-04,93.04200714556555
S2174,Term3,12,2024-09-11,84.62324875520771
S2175,Term1,1,2024-01-10,100.0
S2175,Term1,2,2024-01-17,93.32590495427222
S2175,Term1,3,2024-01-24,92.54576593999315
S2175,Term1,4,2024-01-31,84.40594424721918
S2175,Term1,5,2024-02-07,95.49705612051528
S2175,Term1,6,2024-02-14,81.12870672638024
S2175,Term1,7,2024-02-21,88.38853301439418
S2175,Term1,8,2024-02-28,74.00448343594528
S2175,Term1,9,2024-03-06,97.4732967067671
S2175,Term1,10,2024-03-13,88.4872563671415
S2175,Term1,11,2024-03-20,100.0
S2175,Term1,12,2024-03-27,100.0
S2175,Term2,1,2024-04-03,94.15983341719777
S2175,Term2,2,2024-04-10,85.82110373449484
S2175,Term2,3,2024-04-17,73.64722585449317
S2175,Term2,4,2024-04-24,95.85699763910588
S2175,Term2,5,2024-05-01,87.52341476674275
S2175,Term2,6,2024-05-08,91.45641806985354
S2175,Term2,7,2024-05-15,100.0
S2175,Term2,8,2024-05-22,75.10692053603984
S2175,Term2,9,2024-05-29,73.90834997822397
S2175,Term2,10,2024-06-05,82.16288873955183
S2175,Term2,11,2024-06-12,94.85441379702188
S2175,Term2,12,2024-06-19,91.65840688257386
S2175,Term3,1,2024-06-26,74.25173785965073
S2175,Term3,2,2024-07-03,94.0786348084298
S2175,Term3,3,2024-07-10,70.58544617328084
S2175,Term3,4,2024-07-17,74.94709990781371
S2175,Term3,5,2024-07-24,83.61451219372972
S2175,Term3,6,2024-07-31,78.35882504829736
S2175,Term3,7,2024-08-07,95.67831386381121
S2175,Term3,8,2024-08-14,88.43654179601313
S2175,Term3,9,2024-08-21,100.0
S2175,Term3,10,2024-08-28,82.03377561574703
S2175,Term3,11,2024-09-04,83.53357418751108
S2175,Term3,12,2024-09-11,99.52459130874115
S2176,Term1,1,2024-01-10,83.90895036251445
S2176,Term1,2,2024-01-17,100.0
S2176,Term1,3,2024-01-24,91.4899385246139
S2176,Term1,4,2024-01-31,56.76656236137569
S2176,Term1,5,2024-02-07,99.13084496979357
S2176,Term1,6,2024-02-14,95.9527217574377
S2176,Term1,7,2024-02-21,96.41599127332654
S2176,Term1,8,2024-02-28,62.068259457456904
S2176,Term1,9,2024-03-06,77.04412046474744
S2176,Term1,10,2024-03-13,77.93554199731877
S2176,Term1,11,2024-03-20,74.90654358927529
S2176,Term1,12,2024-03-27,100.0
S2176,Term2,1,2024-04-03,84.8587859461164
S2176,Term2,2,2024-04-10,84.56126868844996
S2176,Term2,3,2024-04-17,91.62409972378934
S2176,Term2,4,2024-04-24,91.83162001467258
S2176,Term2,5,2024-05-01,44.981287472490045
S2176,Term2,6,2024-05-08,77.24370955420764
S2176,Term2,7,2024-05-15,68.04653706650468
S2176,Term2,8,2024-05-22,89.80367311785784
S2176,Term2,9,2024-05-29,81.53329102799142
S2176,Term2,10,2024-06-05,85.18465077401522
S2176,Term2,11,2024-06-12,60.057763013313725
S2176,Term2,12,2024-06-19,81.28177330371402
S2176,Term3,1,2024-06-26,98.38156302199378
S2176,Term3,2,2024-07-03,100.0
S2176,Term3,3,2024-07-10,93.6263610344884
S2176,Term3,4,2024-07-17,68.97441647862257
S2176,Term3,5,2024-07-24,100.0
S2176,Term3,6,2024-07-31,93.6880270600002
S2176,Term3,7,2024-08-07,83.59373159122553
S2176,Term3,8,2024-08-14,60.69956422588307
S2176,Term3,9,2024-08-21,96.4431394079502
S2176,Term3,10,2024-08-28,77.89400404019945
S2176,Term3,11,2024-09-04,89.15398985265738
S2176,Term3,12,2024-09-11,85.82072632763995
S2177,Term1,1,2024-01-10,100.0
S2177,Term1,2,2024-01-17,83.49559616802989
S2177,Term1,3,2024-01-24,84.81863691896862
S2177,Term1,4,2024-01-31,100.0
S2177,Term1,5,2024-02-07,77.10133307499774
S2177,Term1,6,2024-02-14,94.77187421689332
S2177,Term1,7,2024-02-21,82.61661132545844
S2177,Term1,8,2024-02-28,72.96949645594086
S2177,Term1,9,2024-03-06,85.01393184065047
S2177,Term1,10,2024-03-13,93.30046136329585
S2177,Term1,11,2024-03-20,100.0
S2177,Term1,12,2024-03-27,100.0
S2177,Term2,1,2024-04-03,81.4628311092936
S2177,Term2,2,2024-04-10,73.15300921561344
S2177,Term2,3,2024-04-17,81.17513320507025
S2177,Term2,4,2024-04-24,70.82163096003814
S2177,Term2,5,2024-05-01,82.39136560700194
S2177,Term2,6,2024-05-08,80.90001659656289
S2177,Term2,7,2024-05-15,93.72988244988119
S2177,Term2,8,2024-05-22,58.52877784102746
S2177,Term2,9,2024-05-29,76.19670464696033
S2177,Term2,10,2024-06-05,76.29378034669702
S2177,Term2,11,2024-06-12,99.2455270288963
S2177,Term2,12,2024-06-19,71.6338674711878
S2177,Term3,1,2024-06-26,87.71988831578793
S2177,Term3,2,2024-07-03,83.46245902696262
S2177,Term3,3,2024-07-10,97.51651032203658
S2177,Term3,4,2024-07-17,92.14998237412657
S2177,Term3,5,2024-07-24,86.45492478184455
S2177,Term3,6,2024-07-31,78.34399750494318
S2177,Term3,7,2024-08-07,62.771889962681485
S2177,Term3,8,2024-08-14,87.96502786824887
S2177,Term3,9,2024-08-21,91.36587758235848
S2177,Term3,10,2024-08-28,66.10158865030417
S2177,Term3,11,2024-09-04,70.1956700280574
S2177,Term3,12,2024-09-11,88.02795968046011
S2178,Term1,1,2024-01-10,89.06970023449443
S2178,Term1,2,2024-01-17,73.11223227889529
S2178,Term1,3,2024-01-24,78.11122343718354
S2178,Term1,4,2024-01-31,62.96213393715488
S2178,Term1,5,2024-02-07,100.0
S2178,Term1,6,2024-02-14,69.40150711157857
S2178,Term1,7,2024-02-21,91.50711269498261
S2178,Term1,8,2024-02-28,84.58047164615944
S2178,Term1,9,2024-03-06,100.0
S2178,Term1,10,2024-03-13,75.49295088670293
S2178,Term1,11,2024-03-20,85.73503252408464
S2178,Term1,12,2024-03-27,64.6188770891518
S2178,Term2,1,2024-04-03,61.737677956722955
S2178,Term2,2,2024-04-10,92.15600300638569
S2178,Term2,3,2024-04-17,63.57968993116357
S2178,Term2,4,2024-04-24,82.26138958678563
S2178,Term2,5,2024-05-01,97.13554537567504
S2178,Term2,6,2024-05-08,93.96021827313615
S2178,Term2,7,2024-05-15,77.02497414461688
S2178,Term2,8,2024-05-22,65.93796236310193
S2178,Term2,9,2024-05-29,91.11393833986634
S2178,Term2,10,2024-06-05,100.0
S2178,Term2,11,2024-06-12,77.05314305601252
S2178,Term2,12,2024-06-19,75.3602456991146
S2178,Term3,1,2024-06-26,78.70117644557202
S2178,Term3,2,2024-07-03,91.85930452968539
S2178,Term3,3,2024-07-10,99.74221127697895
S2178,Term3,4,2024-07-17,70.12471826343373
S2178,Term3,5,2024-07-24,67.02061828810416
S2178,Term3,6,2024-07-31,100.0
S2178,Term3,7,2024-08-07,82.87212654531953
S2178,Term3,8,2024-08-14,88.03471354828372
S2178,Term3,9,2024-08-21,76.69682991258833
S2178,Term3,10,2024-08-28,90.87954771343259
S2178,Term3,11,2024-09-04,96.52073049641827
S2178,Term3,12,2024-09-11,88.59755405887516
S2179,Term1,1,2024-01-10,100.0
S2179,Term1,2,2024-01-17,81.0790649207069
S2179,Term1,3,2024-01-24,81.84541032357549
S2179,Term1,4,2024-01-31,87.77687621532898
S2179,Term1,5,2024-02-07,90.57953974607317
S2179,Term1,6,2024-02-14,87.73536714475131
S2179,Term1,7,2024-02-21,69.58701967653892
S2179,Term1,8,2024-02-28,88.75018199434673
S2179,Term1,9,2024-03-06,80.50991698235875
S2179,Term1,10,2024-03-13,78.02827583110425
